revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step17988	let alone	Avg_Control	0.9529046813310773	0.3838588420576923	-0.0041728121408687365
step17988	much less	NPI	0.9187817258883249	0.16214382710661246	-0.2536546953707446
step17988	much less	Pseudocleft	0.9413423575860124	0.12845709109736644	-0.2139136401260901
step17988	much less	CP Conjunction	1.0	-0.5638945050079541	-1.5230998730363647
step17988	much less	VP Conjunction	0.8708403835307389	-0.13688886669888312	-0.4282800015324734
step17988	much less	VP Gap Conjunction	0.7890580936266215	0.5646120499603101	0.41993437725073596
step17988	much less	Avg_Test	0.9533746944914457	-0.09109786226799174	-0.6635560695110665
step17988	much less	Avg_Control	0.8299492385786802	0.21386159163071353	-0.0041728121408687365
step17988	not to mention	NPI	0.9796954314720813	0.13315726116560167	-0.2536546953707446
step17988	not to mention	Pseudocleft	1.0	0.19533678299279383	-0.2139136401260901
step17988	not to mention	CP Conjunction	1.0	-0.6836701091473478	-1.5230998730363647
step17988	not to mention	VP Conjunction	0.9306260575296108	-0.10673622616387597	-0.4282800015324734
step17988	not to mention	VP Gap Conjunction	0.9858996051889453	0.8508348181902589	0.41993437725073596
step17988	not to mention	Avg_Test	0.9932318104906938	-0.11839202166298408	-0.6635560695110665
step17988	not to mention	Avg_Control	0.958262831359278	0.3720492960131915	-0.0041728121408687365
step17988	never mind	NPI	0.9007332205301748	0.11062060035155845	-0.2536546953707446
step17988	never mind	Pseudocleft	0.9616469261139312	0.18493394406582767	-0.2139136401260901
step17988	never mind	CP Conjunction	1.0	-0.6394403189571981	-1.5230998730363647
step17988	never mind	VP Conjunction	0.874224478285392	-0.09408331248495314	-0.4282800015324734
step17988	never mind	VP Gap Conjunction	0.9943598420755781	0.9284729211934193	0.41993437725073596
step17988	never mind	Avg_Test	0.9541267155480354	-0.11462859151327065	-0.6635560695110665
step17988	never mind	Avg_Control	0.934292160180485	0.41719480435423306	-0.0041728121408687365
step20986	let alone	NPI	0.9904117315284828	0.15425099956068156	-0.3889311433712507
step20986	let alone	Pseudocleft	0.9069373942470389	0.09347984643555333	-0.2190262500808122
step20986	let alone	CP Conjunction	1.0	-0.6603260717432982	-1.5743799320702088
step20986	let alone	VP Conjunction	0.8996051889452905	-0.018963802452485436	-0.3653155816724189
step20986	let alone	VP Gap Conjunction	0.9983079526226735	0.8248282461534835	0.2970941197179632
step20986	let alone	Avg_Test	0.965783041925174	-0.13753174191568776	-0.7274457751740906
step20986	let alone	Avg_Control	0.948956570783982	0.40293222185049904	-0.034110730977227846
step20986	much less	NPI	0.9966159052453468	0.24286292131109824	-0.3889311433712507
step20986	much less	Pseudocleft	0.934010152284264	0.184285134194735	-0.2190262500808122
step20986	much less	CP Conjunction	1.0	-0.5092398391157238	-1.5743799320702088
step20986	much less	VP Conjunction	0.8014664410603497	-0.14335134917911135	-0.3653155816724189
step20986	much less	VP Gap Conjunction	0.9808234630569655	0.6665124189564554	0.2970941197179632
step20986	much less	Avg_Test	0.9768753525098702	-0.027363927869963497	-0.7274457751740906
step20986	much less	Avg_Control	0.8911449520586576	0.261580534888672	-0.034110730977227846
step20986	not to mention	NPI	0.9847715736040609	0.10126047243993967	-0.3889311433712507
step20986	not to mention	Pseudocleft	0.9932318104906938	0.29093640387159114	-0.2190262500808122
step20986	not to mention	CP Conjunction	1.0	-0.7263656456004545	-1.5743799320702088
step20986	not to mention	VP Conjunction	0.9058093626621545	-0.10305440713306369	-0.3653155816724189
step20986	not to mention	VP Gap Conjunction	0.9915397631133672	0.8310282915847421	0.2970941197179632
step20986	not to mention	Avg_Test	0.9926677946982515	-0.11138958976297456	-0.7274457751740906
step20986	not to mention	Avg_Control	0.9486745628877609	0.3639869422258392	-0.034110730977227846
step20986	never mind	NPI	0.9746192893401016	0.06911617018244594	-0.3889311433712507
