revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step1	let alone	NPI	0.028764805414551606	-0.002920864533382926	0.03730661292164857
step1	let alone	Pseudocleft	0.5741680767061478	-0.032061264868583995	-0.039434063992659064
step1	let alone	CP Conjunction	0.652566271855612	-0.00023778387199867288	-0.009970335253066322
step1	let alone	VP Conjunction	0.22109419063733785	0.008238376094605163	0.06251731029151186
step1	let alone	VP Gap Conjunction	0.1404399323181049	0.03395447566962422	0.06580554006870222
step1	let alone	Avg_Test	0.4184997179921038	-0.011739971091321865	-0.004032595441358938
step1	let alone	Avg_Control	0.18076706147772137	0.02109642588211469	0.06416142518010703
step1	much less	NPI	0.13649182177100957	0.02178569466665645	0.03730661292164857
step1	much less	Pseudocleft	0.5313028764805414	-0.04025328636707321	-0.039434063992659064
step1	much less	CP Conjunction	0.487873660462493	-0.022110091315375443	-0.009970335253066322
step1	much less	VP Conjunction	0.338409475465313	0.03160955296756856	0.06251731029151186
step1	much less	VP Gap Conjunction	0.047377326565143825	0.0406141437115269	0.06580554006870222
step1	much less	Avg_Test	0.38522278623801465	-0.0135258943385974	-0.004032595441358938
step1	much less	Avg_Control	0.19289340101522842	0.03611184833954773	0.06416142518010703
step1	not to mention	NPI	0.8838127467569092	0.058462392524078026	0.03730661292164857
step1	not to mention	Pseudocleft	0.6463620981387479	-0.023956011058379276	-0.039434063992659064
step1	not to mention	CP Conjunction	0.34799774393683025	-0.034220467431358384	-0.009970335253066322
step1	not to mention	VP Conjunction	0.27693175408911447	-0.008415558885465737	0.06251731029151186
step1	not to mention	VP Gap Conjunction	0.19514946418499718	0.021706026015951275	0.06580554006870222
step1	not to mention	Avg_Test	0.6260575296108292	9.530467811345862e-05	-0.004032595441358938
step1	not to mention	Avg_Control	0.23604060913705582	0.00664523356524277	0.06416142518010703
step1	never mind	NPI	0.47377326565143824	0.03662299087877273	0.03730661292164857
step1	never mind	Pseudocleft	0.3158488437676255	-0.06050489181458301	-0.039434063992659064
step1	never mind	CP Conjunction	0.06373378454596729	-0.108048248613748	-0.009970335253066322
step1	never mind	VP Conjunction	0.14833615341229556	0.008885837045014422	0.06251731029151186
step1	never mind	VP Gap Conjunction	0.07163000564015792	-0.001041477437887951	0.06580554006870222
step1	never mind	Avg_Test	0.2844519646550103	-0.04397671651651943	-0.004032595441358938
step1	never mind	Avg_Control	0.10998307952622674	0.003922179803563235	0.06416142518010703
step2	let alone	NPI	0.028764805414551606	-0.002923418422640838	0.03730099468801365
step2	let alone	Pseudocleft	0.5741680767061478	-0.032065650802242184	-0.03943887969833006
step2	let alone	CP Conjunction	0.652566271855612	-0.00023356414553947128	-0.009961036256122097
step2	let alone	VP Conjunction	0.22109419063733785	0.008243046570684929	0.06252417050709647
step2	let alone	VP Gap Conjunction	0.1404399323181049	0.03395462089921553	0.06580658733542194
step2	let alone	Avg_Test	0.4184997179921038	-0.011740877790140831	-0.004032973755479498
step2	let alone	Avg_Control	0.18076706147772137	0.02109883373495023	0.0641653789212592
step2	much less	NPI	0.13649182177100957	0.02178394868423629	0.03730099468801365
step2	much less	Pseudocleft	0.5313028764805414	-0.0402604886790284	-0.03943887969833006
step2	much less	CP Conjunction	0.487873660462493	-0.022106500379257862	-0.009961036256122097
step2	much less	VP Conjunction	0.338409475465313	0.031613867900093295	0.06252417050709647
step2	much less	VP Gap Conjunction	0.047377326565143825	0.04061426581196117	0.06580658733542194
step2	much less	Avg_Test	0.38522278623801465	-0.013527680124683325	-0.004032973755479498
step2	much less	Avg_Control	0.19289340101522842	0.03611406685602722	0.0641653789212592
step2	not to mention	NPI	0.8838127467569092	0.058457729040534194	0.03730099468801365
step2	not to mention	Pseudocleft	0.6463620981387479	-0.023962486684490504	-0.03943887969833006
step2	not to mention	CP Conjunction	0.34799774393683025	-0.03421714167371689	-0.009961036256122097
step2	not to mention	VP Conjunction	0.27693175408911447	-0.008413416480049953	0.06252417050709647
step2	not to mention	VP Gap Conjunction	0.19514946418499718	0.02170391588377799	0.06580658733542194
step2	not to mention	Avg_Test	0.6260575296108292	9.270022744227383e-05	-0.004032973755479498
step2	not to mention	Avg_Control	0.23604060913705582	0.006645249701864021	0.0641653789212592
step2	never mind	NPI	0.47433728144388043	0.036618309107058065	0.03730099468801365
step2	never mind	Pseudocleft	0.3158488437676255	-0.06051146856352084	-0.03943887969833006
step2	never mind	CP Conjunction	0.06373378454596729	-0.10804018030311853	-0.009961036256122097
step2	never mind	VP Conjunction	0.14833615341229556	0.008890885655919006	0.06252417050709647
step2	never mind	VP Gap Conjunction	0.07163000564015792	-0.0010407028800675938	0.06580658733542194
step2	never mind	Avg_Test	0.28463996991915774	-0.043977779919860426	-0.004032973755479498
step2	never mind	Avg_Control	0.10998307952622674	0.003925091387925706	0.0641653789212592
step4	let alone	NPI	0.028764805414551606	-0.0029762066896527246	0.0371998858465291
step4	let alone	Pseudocleft	0.5747320924985899	-0.03211714760166602	-0.03949539068386645
step4	let alone	CP Conjunction	0.652566271855612	-0.00016239519113880115	-0.009816265482722315
step4	let alone	VP Conjunction	0.22109419063733785	0.008315682343957988	0.06261901565009566
step4	let alone	VP Gap Conjunction	0.13987591652566272	0.033965015572743194	0.06582483839195319
step4	let alone	Avg_Test	0.41868772325625114	-0.011751916494152517	-0.004037256773353221
step4	let alone	Avg_Control	0.1804850535815003	0.021140348958350593	0.06422192702102443
step4	much less	NPI	0.13649182177100957	0.02173997692919291	0.0371998858465291
step4	much less	Pseudocleft	0.5307388606880993	-0.04036850130497497	-0.03949539068386645
step4	much less	CP Conjunction	0.487873660462493	-0.022053265665724506	-0.009816265482722315
step4	much less	VP Conjunction	0.338409475465313	0.03167279184839515	0.06261901565009566
step4	much less	VP Gap Conjunction	0.047377326565143825	0.040618394097566506	0.06582483839195319
step4	much less	Avg_Test	0.3850347809738673	-0.013560596680502189	-0.004037256773353221
step4	much less	Avg_Control	0.19289340101522842	0.036145592972980825	0.06422192702102443
step4	not to mention	NPI	0.8849407783417935	0.05837739502314578	0.0371998858465291
step4	not to mention	Pseudocleft	0.6463620981387479	-0.024042305943660733	-0.03949539068386645
step4	not to mention	CP Conjunction	0.34743372814438805	-0.03416686749229715	-0.009816265482722315
step4	not to mention	VP Conjunction	0.2763677382966723	-0.008387246107692143	0.06261901565009566
step4	not to mention	VP Gap Conjunction	0.19402143260011281	0.0216708675455522	0.06582483839195319
step4	not to mention	Avg_Test	0.6262455348749765	5.607386239596383e-05	-0.004037256773353221
step4	not to mention	Avg_Control	0.23519458544839256	0.006641810718930028	0.06422192702102443
step4	never mind	NPI	0.47433728144388043	0.03654075166430099	0.0371998858465291
step4	never mind	Pseudocleft	0.3158488437676255	-0.06059605296694883	-0.03949539068386645
step4	never mind	CP Conjunction	0.06373378454596729	-0.10791571316447422	-0.009816265482722315
step4	never mind	VP Conjunction	0.14833615341229556	0.008963441821860544	0.06261901565009566
step4	never mind	VP Gap Conjunction	0.07163000564015792	-0.0010269135993143934	0.06582483839195319
step4	never mind	Avg_Test	0.28463996991915774	-0.043990338155707354	-0.004037256773353221
step4	never mind	Avg_Control	0.10998307952622674	0.003968264111273075	0.06422192702102443
step8	let alone	NPI	0.03327693175408911	-0.004326645560138139	0.034523491125219755
step8	let alone	Pseudocleft	0.5736040609137056	-0.03333134497886177	-0.04070901252157064
step8	let alone	CP Conjunction	0.6503102086858432	0.00163173352804685	-0.00609927330727104
step8	let alone	VP Conjunction	0.21658206429780033	0.010014146179784482	0.06487863963428887
step8	let alone	VP Gap Conjunction	0.1449520586576424	0.034142253766003404	0.06623005477036042
step8	let alone	Avg_Test	0.419063733784546	-0.012008752336984351	-0.004094931567873973
step8	let alone	Avg_Control	0.18076706147772137	0.022078199972893942	0.06555434720232466
step8	much less	NPI	0.15341229554427524	0.020524031955914887	0.034523491125219755
step8	much less	Pseudocleft	0.5211505922165821	-0.04281967827914726	-0.04070901252157064
step8	much less	CP Conjunction	0.46813310772701633	-0.020705585081699632	-0.00609927330727104
step8	much less	VP Conjunction	0.332205301748449	0.03297927886567014	0.06487863963428887
step8	much less	VP Gap Conjunction	0.048505358150028204	0.04061689823277582	0.06623005477036042
step8	much less	Avg_Test	0.38089866516262455	-0.014333743801644004	-0.004094931567873973
step8	much less	Avg_Control	0.1903553299492386	0.03679808854922298	0.06555434720232466
step8	not to mention	NPI	0.8917089678510999	0.056231901595905784	0.034523491125219755
step8	not to mention	Pseudocleft	0.6384658770445573	-0.025857569871483965	-0.04070901252157064
step8	not to mention	CP Conjunction	0.32374506486181615	-0.03279258246080256	-0.00609927330727104
step8	not to mention	VP Conjunction	0.26903553299492383	-0.007695023783572424	0.06487863963428887
step8	not to mention	VP Gap Conjunction	0.18104906937394247	0.021009886795964775	0.06623005477036042
step8	not to mention	Avg_Test	0.6179733032524911	-0.0008060835787935807	-0.004094931567873973
step8	not to mention	Avg_Control	0.22504230118443314	0.006657431506196177	0.06555434720232466
step8	never mind	NPI	0.47884940778341795	0.03449150941765922	0.034523491125219755
step8	never mind	Pseudocleft	0.311336717428088	-0.062231101494889675	-0.04070901252157064
step8	never mind	CP Conjunction	0.0631697687535251	-0.10454609026965352	-0.00609927330727104
step8	never mind	VP Conjunction	0.14720812182741116	0.01079926111573099	0.06487863963428887
step8	never mind	VP Gap Conjunction	0.07163000564015792	-0.0006320440224584138	0.06623005477036042
step8	never mind	Avg_Test	0.2844519646550103	-0.04409522744896132	-0.004094931567873973
step8	never mind	Avg_Control	0.10941906373378454	0.005083608546636287	0.06555434720232466
step16	let alone	NPI	0.04286520022560632	-0.009295655049917346	0.02446363850360663
step16	let alone	Pseudocleft	0.5764241398759166	-0.036966658418486474	-0.04497285112444452
step16	let alone	CP Conjunction	0.6328257191201354	0.008139527455871544	0.006871119637443643
step16	let alone	VP Conjunction	0.20360970107163	0.0159401105610718	0.07219558184387585
step16	let alone	VP Gap Conjunction	0.16638465877044556	0.034459653575744466	0.0668703107193776
step16	let alone	Avg_Test	0.41737168640721944	-0.01270759533751076	-0.0045460309944647444
step16	let alone	Avg_Control	0.18499717992103779	0.025199882068408133	0.06953294628162673
step16	much less	NPI	0.2521150592216582	0.016094549860042575	0.02446363850360663
step16	much less	Pseudocleft	0.4895657078398195	-0.05028932779035657	-0.04497285112444452
step16	much less	CP Conjunction	0.380146644106035	-0.015595944937648439	0.006871119637443643
step16	much less	VP Conjunction	0.3141567963902989	0.037344034822122986	0.07219558184387585
step16	much less	VP Gap Conjunction	0.05301748448956571	0.04006521243263758	0.0668703107193776
step16	much less	Avg_Test	0.37394247038917094	-0.016596907622654145	-0.0045460309944647444
step16	much less	Avg_Control	0.18358714043993232	0.03870462362738029	0.06953294628162673
step16	not to mention	NPI	0.9091934574168077	0.048405485373732036	0.02446363850360663
step16	not to mention	Pseudocleft	0.622673434856176	-0.03203543605470954	-0.04497285112444452
step16	not to mention	CP Conjunction	0.24873096446700507	-0.02770875015301825	0.006871119637443643
step16	not to mention	VP Conjunction	0.2233502538071066	-0.005281009986046938	0.07219558184387585
step16	not to mention	VP Gap Conjunction	0.1359278059785674	0.01833212207551065	0.0668703107193776
step16	not to mention	Avg_Test	0.5935326189133295	-0.0037795669446652543	-0.0045460309944647444
step16	not to mention	Avg_Control	0.179639029892837	0.006525556044731855	0.06953294628162673
step16	never mind	NPI	0.5093062605752962	0.026716292543190776	0.02446363850360663
step16	never mind	Pseudocleft	0.29949238578680204	-0.06705431607370643	-0.04497285112444452
step16	never mind	CP Conjunction	0.06091370558375635	-0.091888539614949	0.006871119637443643
step16	never mind	VP Conjunction	0.1410039481105471	0.01707447792134992	0.07219558184387585
step16	never mind	VP Gap Conjunction	0.07050197405527354	0.0005087252733604797	0.0668703107193776
step16	never mind	Avg_Test	0.2899041173152848	-0.04407552104848823	-0.0045460309944647444
step16	never mind	Avg_Control	0.10575296108291032	0.0087916015973552	0.06953294628162673
step32	let alone	NPI	0.10547095318668923	-0.02569275095983202	-0.009112936322190238
step32	let alone	Pseudocleft	0.6536943034404963	-0.05357930677729128	-0.06821196588902448
step32	let alone	CP Conjunction	0.5493513818386915	0.03216377544456869	0.047635938512088846
step32	let alone	VP Conjunction	0.1787930062041737	0.03543070219226035	0.08853647981870653
step32	let alone	VP Gap Conjunction	0.27805978567399886	0.03369499288301857	0.06185955632828873
step32	let alone	Avg_Test	0.436172212821959	-0.015702760764184868	-0.009896321233041959
step32	let alone	Avg_Control	0.22842639593908629	0.03456284753763946	0.07519801807349763
step32	much less	NPI	0.7975183305132544	0.0007995034232358354	-0.009112936322190238
step32	much less	Pseudocleft	0.494077834179357	-0.07210350574508456	-0.06821196588902448
step32	much less	CP Conjunction	0.15792442188381275	0.006096258448532556	0.047635938512088846
step32	much less	VP Conjunction	0.25437112239142695	0.04816277176393883	0.08853647981870653
step32	much less	VP Gap Conjunction	0.11054709531866892	0.0331990531925691	0.06185955632828873
step32	much less	Avg_Test	0.483173528858808	-0.021735914624438725	-0.009896321233041959
step32	much less	Avg_Control	0.18245910885504793	0.040680912478253964	0.07519801807349763
step32	not to mention	NPI	0.9672870840383531	0.0223327051497285	-0.009112936322190238
step32	not to mention	Pseudocleft	0.6345177664974619	-0.054805652878745725	-0.06821196588902448
step32	not to mention	CP Conjunction	0.0772701635645798	-0.0035009626204592073	0.047635938512088846
step32	not to mention	VP Conjunction	0.1460800902425268	0.005383542615413922	0.08853647981870653
step32	not to mention	VP Gap Conjunction	0.07896221094190638	0.011053372559006876	0.06185955632828873
step32	not to mention	Avg_Test	0.5596916713667983	-0.011991303449825477	-0.009896321233041959
step32	not to mention	Avg_Control	0.1125211505922166	0.008218457587210399	0.07519801807349763
step32	never mind	NPI	0.5967287084038353	-0.0004671272153041589	-0.009112936322190238
step32	never mind	Pseudocleft	0.32261703327693175	-0.08441595539022012	-0.06821196588902448
step32	never mind	CP Conjunction	0.05414551607445008	-0.04167804137099216	0.047635938512088846
step32	never mind	VP Conjunction	0.12464749012972363	0.037251199226357876	0.08853647981870653
step32	never mind	VP Gap Conjunction	0.06711787930062042	0.0049833570976279135	0.06185955632828873
step32	never mind	Avg_Test	0.3244970859184057	-0.04218704132550548	-0.009896321233041959
step32	never mind	Avg_Control	0.09588268471517203	0.021117278161992898	0.07519801807349763
step64	let alone	NPI	0.8025944726452341	-0.040730985758738965	-0.04694518246895438
step64	let alone	Pseudocleft	0.6948674562887761	-0.10778912137069742	-0.12014496400406054
step64	let alone	CP Conjunction	0.06204173716864072	0.0629701038840391	0.10092245759227084
step64	let alone	VP Conjunction	0.21601804850535816	0.05358349261684602	0.08902331630321657
step64	let alone	VP Gap Conjunction	0.3310772701635646	0.027854254066910576	0.04718515876989476
step64	let alone	Avg_Test	0.5198345553675503	-0.028516667748465757	-0.022055896293581366
step64	let alone	Avg_Control	0.27354765933446135	0.04071887334187829	0.06810423753655566
step64	much less	NPI	0.9994359842075579	-0.020070050708062816	-0.04694518246895438
step64	much less	Pseudocleft	0.47377326565143824	-0.12419466856705279	-0.12014496400406054
step64	much less	CP Conjunction	0.0	0.042132714342008666	0.10092245759227084
step64	much less	VP Conjunction	0.05188945290468133	0.050078791679128536	0.08902331630321657
step64	much less	VP Gap Conjunction	0.19684151156232374	0.018949233268656145	0.04718515876989476
step64	much less	Avg_Test	0.49106974995299874	-0.03404400164436898	-0.022055896293581366
step64	much less	Avg_Control	0.12436548223350254	0.03451401247389234	0.06810423753655566
step64	not to mention	NPI	0.9949238578680203	-0.017486330216306176	-0.04694518246895438
step64	not to mention	Pseudocleft	0.7879300620417372	-0.09672595979934759	-0.12014496400406054
step64	not to mention	CP Conjunction	0.06147772137619854	0.06640203457663975	0.10092245759227084
step64	not to mention	VP Conjunction	0.16243654822335024	0.04166454523885847	0.08902331630321657
step64	not to mention	VP Gap Conjunction	0.07501410039481106	0.020095690185581248	0.04718515876989476
step64	not to mention	Avg_Test	0.6147772137619854	-0.015936751813004673	-0.022055896293581366
step64	not to mention	Avg_Control	0.11872532430908064	0.03088011771221986	0.06810423753655566
