revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step20986	let alone	NPI	1.0	0.27405154079753535	-0.11883586796407167
step20986	let alone	Pseudocleft	0.9966159052453468	0.4748466683187124	0.1163339255828341
step20986	let alone	CP Conjunction	1.0	-0.28831104968673954	-1.1138044153978377
step20986	let alone	VP Conjunction	0.9588268471517203	-0.030562311797510476	-0.2307835497966407
step20986	let alone	VP Gap Conjunction	0.9971799210377891	0.5872672246931908	0.3113531164039143
step20986	let alone	Avg_Test	0.9988719684151156	0.1535290531431694	-0.3721021192596918
step20986	let alone	Avg_Control	0.9780033840947546	0.2783524564478401	0.04028478330363679
step20986	much less	NPI	1.0	0.2749577794986731	-0.11883586796407167
step20986	much less	Pseudocleft	0.988155668358714	0.47143942060540506	0.1163339255828341
step20986	much less	CP Conjunction	1.0	-0.3138044324219731	-1.1138044153978377
step20986	much less	VP Conjunction	0.934010152284264	-0.046121043131570644	-0.2307835497966407
step20986	much less	VP Gap Conjunction	0.9768753525098702	0.530058556469026	0.3113531164039143
step20986	much less	Avg_Test	0.9960518894529047	0.14419758922736836	-0.3721021192596918
step20986	much less	Avg_Control	0.9554427523970671	0.2419687566687277	0.04028478330363679
step20986	not to mention	NPI	0.9904117315284828	0.09600773183087878	-0.11883586796407167
step20986	not to mention	Pseudocleft	0.9447264523406655	0.3342369398826001	0.1163339255828341
step20986	not to mention	CP Conjunction	1.0	-0.4827799374816516	-1.1138044153978377
step20986	not to mention	VP Conjunction	0.9176536943034405	-0.06964855898724258	-0.2307835497966407
step20986	not to mention	VP Gap Conjunction	1.0	0.7086845260518995	0.3113531164039143
step20986	not to mention	Avg_Test	0.9783793946230496	-0.01751175525605757	-0.3721021192596918
step20986	not to mention	Avg_Control	0.9588268471517203	0.3195179835323284	0.04028478330363679
step20986	never mind	NPI	0.9988719684151156	0.12764721070045948	-0.11883586796407167
step20986	never mind	Pseudocleft	0.9734912577552172	0.38860011961388846	0.1163339255828341
step20986	never mind	CP Conjunction	1.0	-0.29231864600550034	-1.1138044153978377
step20986	never mind	VP Conjunction	0.954878736604625	-0.021174485173792886	-0.2307835497966407
step20986	never mind	VP Gap Conjunction	1.0	0.6686018165463589	0.3113531164039143
step20986	never mind	Avg_Test	0.9907877420567776	0.07464289476961587	-0.3721021192596918
step20986	never mind	Avg_Control	0.9774393683023125	0.323713665686283	0.04028478330363679
step23984	let alone	NPI	1.0	0.33725920761633377	-0.07779496763630635
step23984	let alone	Pseudocleft	0.9447264523406655	0.5581985306618783	0.3341448662043021
step23984	let alone	CP Conjunction	1.0	-0.2722010542562434	-1.1013999638823688
step23984	let alone	VP Conjunction	0.9763113367174281	0.005606722172814034	-0.21785089395440235
step23984	let alone	VP Gap Conjunction	1.0	0.5631695041129364	0.2934726576850835
step23984	let alone	Avg_Test	0.9815754841135552	0.20775222800732288	-0.28168335510479103
step23984	let alone	Avg_Control	0.988155668358714	0.28438811314287527	0.037810881865340575
step23984	much less	NPI	1.0	0.31498613830884836	-0.07779496763630635
step23984	much less	Pseudocleft	0.9289340101522843	0.5469959060552761	0.3341448662043021
step23984	much less	CP Conjunction	1.0	-0.23811072907875436	-1.1013999638823688
step23984	much less	VP Conjunction	0.9639029892837	-0.01448882318659147	-0.21785089395440235
step23984	much less	VP Gap Conjunction	0.9932318104906938	0.49592518510619465	0.2934726576850835
step23984	much less	Avg_Test	0.9763113367174281	0.20795710509512338	-0.28168335510479103
step23984	much less	Avg_Control	0.9785673998871969	0.24071818095980158	0.037810881865340575
step23984	not to mention	NPI	0.9633389734912577	0.059046069444805886	-0.07779496763630635
step23984	not to mention	Pseudocleft	0.6536943034404963	0.3757795921773206	0.3341448662043021
step23984	not to mention	CP Conjunction	1.0	-0.5228092990483663	-1.1013999638823688
step23984	not to mention	VP Conjunction	0.9655950366610265	-0.047515347927758335	-0.21785089395440235
